1,umibyewin,3940,6.76,2019/04/24,guterham
2,umibyewin,3940,6.76,2019/07/20,ふぁじい
3,umibyewin,3940,6.81,2020/01/12,Nordanix
4,umibyewin,3940,6.81,2019/10/27,でら
5,umibyewin,3940,6.81,2019/04/24,akira
6,umibyewin,3940,6.85,2019/04/24,cute_hikkychang
7,umibyewin,3940,6.88,2019/04/24,らむてが(Ramtieger)
8,umibyewin,3940,7.06,2019/04/24,わあい
9,umibyewin,3940,7.15,2019/04/24,gori.sh
10,umibyewin,3940,7.26,2019/04/24,SE606
11,umibyewin,3940,7.35,2019/04/24,Akari Telepath
12,umibyewin,3940,7.48,2019/04/24,moog
13,umibyewin,3940,8.03,2019/07/20,Getter1
14,umibyewin,3940,8.11,2019/04/24,ama
15,umibyewin,3940,8.90,2019/04/24,Ico
16,umibyewin,3940,9.86,2019/04/24,KawaseFan
17,umibyewin,3940,10.35,2019/07/20,hal900hp
18,umibyewin,3940,11.23,2019/04/24,aby_2113[jp]
19,umibyewin,3940,11.45,2019/05/07,gpbear4
20,umibyewin,3940,11.96,2019/04/24,Stabim
