1,umibyewin,09E0,1.22.33,2019/04/24,グロいうさぎ
2,umibyewin,09E0,1.22.48,2019/04/24,guterham
3,umibyewin,09E0,1.22.83,2019/04/24,らむてが(Ramtieger)
4,umibyewin,09E0,1.23.21,2019/04/24,Ico
5,umibyewin,09E0,1.23.30,2019/04/24,Nordanix
6,umibyewin,09E0,1.24.61,2019/04/24,KawaseFan
7,umibyewin,09E0,1.24.78,2019/04/24,Sakiko
8,umibyewin,09E0,1.25.33,2019/04/24,Quasar
9,umibyewin,09E0,1.25.35,2019/04/24,わあい
10,umibyewin,09E0,1.26.21,2019/04/24,tooro
11,umibyewin,09E0,1.26.55,2019/04/24,ama
12,umibyewin,09E0,1.27.10,2019/04/24,kuramai
13,umibyewin,09E0,1.29.26,2019/04/24,子人
14,umibyewin,09E0,1.29.81,2019/04/24,PJ
15,umibyewin,09E0,1.31.21,2019/04/24,CLOON
16,umibyewin,09E0,1.31.60,2019/04/24,gori.sh
17,umibyewin,09E0,1.46.20,2019/04/24,akira
18,umibyewin,09E0,1.49.43,2019/04/24,hitstun
19,umibyewin,09E0,1.51.40,2019/05/29,ワカ
20,umibyewin,09E0,1.51.78,2019/04/24,ちーずまみれ
