1,umibyewin,4354,8.55,2019/07/20,ふぁじい
2,umibyewin,4354,8.58,2019/04/24,guterham
3,umibyewin,4354,8.83,2020/03/14,Nordanix
4,umibyewin,4354,8.90,2019/04/24,らむてが(Ramtieger)
5,umibyewin,4354,9.65,2019/04/24,cute_hikkychang
6,umibyewin,4354,9.93,2019/07/20,akira
7,umibyewin,4354,9.98,2019/04/24,moog
8,umibyewin,4354,10.06,2019/04/24,ama
9,umibyewin,4354,10.13,2019/04/24,gori.sh
10,umibyewin,4354,11.20,2019/04/24,わあい
11,umibyewin,4354,12.53,2020/05/03,Marioscousins
12,umibyewin,4354,13.53,2019/04/24,Ico
13,umibyewin,4354,14.51,2019/04/24,KawaseFan
14,umibyewin,4354,14.61,2019/07/29,hal900hp
15,umibyewin,4354,16.13,2019/04/24,SDL2TLV
16,umibyewin,4354,18.15,2019/07/20,ffviplayer
17,umibyewin,4354,18.60,2019/04/24,Stabim
18,umibyewin,4354,19.41,2020/03/28,inu
19,umibyewin,4354,19.61,2019/07/20,Getter1
20,umibyewin,4354,19.63,2019/04/24,gorugoru123
