1,umibyewin,3738,11.46,2019/04/24,guterham
2,umibyewin,3738,11.66,2019/09/03,cute_hikkychang
3,umibyewin,3738,11.85,2020/01/12,Nordanix
4,umibyewin,3738,11.85,2019/04/24,らむてが(Ramtieger)
5,umibyewin,3738,11.98,2019/07/20,akira
6,umibyewin,3738,12.25,2019/04/24,gori.sh
7,umibyewin,3738,12.43,2019/04/24,moog
8,umibyewin,3738,12.46,2019/07/20,わあい
9,umibyewin,3738,12.90,2019/04/24,Akari Telepath
10,umibyewin,3738,13.38,2019/04/24,Ico
11,umibyewin,3738,13.76,2019/04/24,Wanikun
12,umibyewin,3738,13.83,2019/04/24,ama
13,umibyewin,3738,14.40,2019/04/24,KawaseFan
14,umibyewin,3738,15.63,2019/04/24,matumoti
15,umibyewin,3738,17.75,2019/09/14,Level_Select
16,umibyewin,3738,19.40,2019/07/20,Getter1
17,umibyewin,3738,20.00,2019/04/24,Marioscousins
18,umibyewin,3738,20.60,2019/04/24,onijirushi
19,umibyewin,3738,20.95,2019/07/20,ffviplayer
20,umibyewin,3738,21.50,2019/04/24,Stabim
