1,umibyewin,0510,6.05,2019/04/24,ふぁじい
2,umibyewin,0510,6.06,2019/04/24,guterham
3,umibyewin,0510,6.35,2019/04/24,akira
4,umibyewin,0510,6.38,2019/04/24,gori.sh
5,umibyewin,0510,6.51,2019/04/24,わあい
6,umibyewin,0510,6.53,2019/10/30,でら
7,umibyewin,0510,6.55,2019/04/24,SE606
8,umibyewin,0510,6.60,2019/10/27,Nordanix
9,umibyewin,0510,6.65,2019/04/24,cos
10,umibyewin,0510,6.68,2019/04/24,ama
11,umibyewin,0510,6.83,2019/08/23,cute_hikkychang
12,umibyewin,0510,6.91,2019/04/24,らむてが(Ramtieger)
13,umibyewin,0510,7.16,2019/04/24,KawaseFan
14,umibyewin,0510,7.61,2019/07/20,Sakiko
15,umibyewin,0510,8.03,2019/04/24,Akari Telepath
16,umibyewin,0510,9.06,2019/04/24,あきつ
17,umibyewin,0510,9.38,2019/04/24,Ico
18,umibyewin,0510,9.76,2019/04/24,hitstun
19,umibyewin,0510,10.03,2019/07/20,Getter1
20,umibyewin,0510,10.26,2019/04/24,[deleted]
