1,umibyewin,1718,9.63,2019/04/24,guterham
2,umibyewin,1718,10.05,2020/03/20,Nordanix
3,umibyewin,1718,10.06,2019/04/24,わあい
4,umibyewin,1718,10.30,2020/03/20,gori.sh
5,umibyewin,1718,10.35,2019/04/24,ama
6,umibyewin,1718,10.35,2019/04/24,cute_hikkychang
7,umibyewin,1718,10.36,2019/04/24,らむてが(Ramtieger)
8,umibyewin,1718,10.40,2019/07/20,akira
9,umibyewin,1718,10.46,2019/04/24,moog
10,umibyewin,1718,10.53,2019/10/30,でら
11,umibyewin,1718,10.63,2019/04/24,Ico
12,umibyewin,1718,10.68,2020/03/28,inu
13,umibyewin,1718,10.78,2019/04/24,KawaseFan
14,umibyewin,1718,11.45,2019/04/24,ゞ Tonny 〆
15,umibyewin,1718,12.83,2020/04/16,Marioscousins
16,umibyewin,1718,14.25,2019/04/24,Wanikun
17,umibyewin,1718,18.45,2019/04/24,[deleted]
18,umibyewin,1718,20.95,2019/04/24,Getter1
19,umibyewin,1718,24.93,2019/04/24,onijirushi
20,umibyewin,1718,25.16,2019/07/20,justice fist
