1,umibyewin,1415,4.90,2019/04/24,guterham
2,umibyewin,1415,4.98,2019/11/12,わあい
3,umibyewin,1415,5.00,2020/01/18,Nordanix
4,umibyewin,1415,5.01,2019/04/24,ama
5,umibyewin,1415,5.03,2019/04/24,cute_hikkychang
6,umibyewin,1415,5.05,2019/07/20,akira
7,umibyewin,1415,5.11,2019/04/24,ふぁじい
8,umibyewin,1415,5.15,2019/10/27,でら
9,umibyewin,1415,5.15,2019/04/24,らむてが(Ramtieger)
10,umibyewin,1415,5.16,2019/07/20,Sakiko
11,umibyewin,1415,5.35,2019/04/24,Ico
12,umibyewin,1415,5.40,2019/04/24,gori.sh
13,umibyewin,1415,6.00,2019/04/24,cos
14,umibyewin,1415,6.55,2019/10/27,Akari Telepath
15,umibyewin,1415,6.75,2019/04/24,[deleted]
16,umibyewin,1415,6.95,2019/04/24,tooro
17,umibyewin,1415,7.21,2019/04/24,aby_2113[jp]
18,umibyewin,1415,7.31,2019/04/24,Harucani
19,umibyewin,1415,7.38,2019/04/24,justice fist
20,umibyewin,1415,7.63,2019/04/24,KawaseFan
