1,umibyewin,00E3,4.10.65,2019/04/24,guterham
2,umibyewin,00E3,4.42.93,2019/09/14,Ico
3,umibyewin,00E3,5.19.61,2019/07/20,わあい
4,umibyewin,00E3,5.32.56,2019/04/24,Akari Telepath
5,umibyewin,00E3,5.57.80,2019/04/24,Nordanix
6,umibyewin,00E3,6.05.90,2019/04/24,らむてが(Ramtieger)
7,umibyewin,00E3,6.34.46,2019/04/24,gori.sh
8,umibyewin,00E3,6.46.73,2019/04/24,K_Jin
9,umibyewin,00E3,7.02.46,2019/04/24,KawaseFan
10,umibyewin,00E3,7.32.60,2019/04/24,Wanikun
11,umibyewin,00E3,9.26.30,2019/07/20,enushi
12,umibyewin,00E3,9.56.21,2019/04/24,justice fist
13,umibyewin,00E3,10.32.56,2019/07/20,Yusha_Yama
14,umibyewin,00E3,11.03.30,2019/07/20,ama
15,umibyewin,00E3,12.08.15,2019/04/24,Stabim
16,umibyewin,00E3,12.20.48,2019/09/14,Level_Select
17,umibyewin,00E3,12.29.45,2019/04/24,onijirushi
18,umibyewin,00E3,13.00.10,2019/04/24,Harucani
19,umibyewin,00E3,13.18.50,2019/04/24,matumoti
20,umibyewin,00E3,14.11.18,2019/07/20,Yamamomo
