1,umibyewin,1314,5.08,2019/04/24,guterham
2,umibyewin,1314,5.13,2019/04/24,gori.sh
3,umibyewin,1314,5.13,2019/04/24,akira
4,umibyewin,1314,5.16,2019/04/24,Nordanix
5,umibyewin,1314,5.16,2019/10/27,でら
6,umibyewin,1314,5.16,2019/11/12,わあい
7,umibyewin,1314,5.16,2019/04/24,らむてが(Ramtieger)
8,umibyewin,1314,5.16,2019/04/24,ふぁじい
9,umibyewin,1314,5.18,2019/04/24,Akari Telepath
10,umibyewin,1314,5.35,2019/04/24,SE606
11,umibyewin,1314,5.36,2019/04/24,ama
12,umibyewin,1314,5.46,2019/04/24,Ico
13,umibyewin,1314,5.48,2019/04/24,moog
14,umibyewin,1314,5.88,2019/04/24,cute_hikkychang
15,umibyewin,1314,6.00,2019/04/24,[deleted]
16,umibyewin,1314,6.15,2019/04/24,monadetennis
17,umibyewin,1314,6.21,2019/04/24,Sakiko
18,umibyewin,1314,6.85,2019/04/24,KawaseFan
19,umibyewin,1314,7.06,2019/07/20,Getter1
20,umibyewin,1314,7.35,2019/04/24,hitstun
