1,umibyewin,4041,10.83,2019/04/24,guterham
2,umibyewin,4041,11.00,2019/04/24,らむてが(Ramtieger)
3,umibyewin,4041,11.28,2020/03/14,Nordanix
4,umibyewin,4041,11.61,2019/04/24,moog
5,umibyewin,4041,11.73,2019/04/24,gori.sh
6,umibyewin,4041,11.75,2019/10/27,でら
7,umibyewin,4041,12.18,2019/04/24,cute_hikkychang
8,umibyewin,4041,12.28,2019/07/20,akira
9,umibyewin,4041,12.58,2019/04/24,わあい
10,umibyewin,4041,12.81,2019/04/24,ama
11,umibyewin,4041,13.35,2019/04/24,Ico
12,umibyewin,4041,14.53,2019/04/24,KawaseFan
13,umibyewin,4041,15.35,2019/04/24,SDL2TLV
14,umibyewin,4041,17.50,2019/07/20,hal900hp
15,umibyewin,4041,20.63,2019/07/20,Getter1
16,umibyewin,4041,21.01,2019/04/24,watansu
17,umibyewin,4041,22.00,2019/04/24,Stabim
18,umibyewin,4041,24.31,2019/04/24,Karu
19,umibyewin,4041,24.56,2019/07/20,ffviplayer
20,umibyewin,4041,25.38,2019/04/24,Set Inuyama
