1,umibyewin,3841,4.85,2019/04/24,guterham
2,umibyewin,3841,4.86,2019/04/24,ふぁじい
3,umibyewin,3841,4.90,2020/01/12,Nordanix
4,umibyewin,3841,4.91,2019/04/24,gori.sh
5,umibyewin,3841,4.91,2019/08/23,cute_hikkychang
6,umibyewin,3841,4.93,2019/10/27,でら
7,umibyewin,3841,4.93,2019/04/24,らむてが(Ramtieger)
8,umibyewin,3841,4.93,2019/07/20,akira
9,umibyewin,3841,4.96,2019/04/24,KawaseFan
10,umibyewin,3841,4.98,2019/07/20,わあい
11,umibyewin,3841,5.00,2019/04/24,moog
12,umibyewin,3841,5.11,2019/04/24,ama
13,umibyewin,3841,5.21,2019/04/24,Dr.L
14,umibyewin,3841,5.23,2020/02/24,Getter1
15,umibyewin,3841,5.23,2019/04/24,あきつ
16,umibyewin,3841,5.25,2019/04/24,Ico
17,umibyewin,3841,5.26,2019/04/24,Akari Telepath
18,umibyewin,3841,5.33,2019/04/24,Harucani
19,umibyewin,3841,5.76,2019/07/20,ffviplayer
20,umibyewin,3841,6.03,2019/07/20,hal900hp
