1,umibyewin,5620,7.01,2019/04/24,guterham
2,umibyewin,5620,7.08,2019/04/24,akira
3,umibyewin,5620,7.13,2019/04/24,ふぁじい
4,umibyewin,5620,7.25,2020/03/20,Nordanix
5,umibyewin,5620,7.30,2019/11/12,わあい
6,umibyewin,5620,7.30,2019/04/24,らむてが(Ramtieger)
7,umibyewin,5620,7.38,2019/04/24,gori.sh
8,umibyewin,5620,7.43,2019/04/24,Ico
9,umibyewin,5620,8.41,2019/04/24,cute_hikkychang
10,umibyewin,5620,8.53,2020/03/28,inu
11,umibyewin,5620,8.96,2019/04/24,moog
12,umibyewin,5620,12.10,2019/04/24,matumoti
13,umibyewin,5620,13.40,2019/04/24,hitstun
14,umibyewin,5620,13.61,2019/04/24,Wanikun
15,umibyewin,5620,13.70,2019/04/24,ゞ Tonny 〆
16,umibyewin,5620,14.35,2019/07/20,Getter1
17,umibyewin,5620,14.90,2019/07/20,Sakiko
18,umibyewin,5620,15.76,2019/04/24,KawaseFan
19,umibyewin,5620,16.40,2019/04/24,SDL2TLV
20,umibyewin,5620,16.46,2019/04/24,MicroSphere
