1,umibyewin,5844,4.48,2019/04/24,guterham
2,umibyewin,5844,4.56,2020/03/20,Nordanix
3,umibyewin,5844,4.70,2019/07/20,akira
4,umibyewin,5844,4.96,2019/04/24,わあい
5,umibyewin,5844,5.05,2019/04/24,gori.sh
6,umibyewin,5844,5.08,2020/03/28,inu
7,umibyewin,5844,5.10,2019/04/24,cute_hikkychang
8,umibyewin,5844,5.25,2019/04/24,ama
9,umibyewin,5844,5.26,2019/04/24,moog
10,umibyewin,5844,5.33,2019/04/24,onijirushi
11,umibyewin,5844,5.36,2019/04/24,KawaseFan
12,umibyewin,5844,5.48,2020/05/03,Marioscousins
13,umibyewin,5844,5.71,2019/04/24,らむてが(Ramtieger)
14,umibyewin,5844,5.75,2019/04/24,Harucani
15,umibyewin,5844,5.83,2019/10/27,でら
16,umibyewin,5844,5.86,2019/07/20,ティニー
17,umibyewin,5844,6.05,2020/01/18,hal900hp
18,umibyewin,5844,6.16,2019/07/20,Getter1
19,umibyewin,5844,6.25,2019/04/24,Wanikun
20,umibyewin,5844,6.28,2019/04/24,SDL2TLV
