1,umifstwin,0001,4.54.88,2019/04/16,siosatou
1,umifstwin,00E0,1.19.21,2019/04/18,siosatou
1,umifstwin,00E1,1.43.93,2019/04/18,siosatou
1,umifstwin,00E2,57.58,2019/04/18,siosatou
1,umifstwin,00E3,1.21.68,2019/04/18,siosatou
1,umifstwin,0102,4.52.43,2019/04/18,siosatou
1,umifstwin,0203,4.55.01,2019/04/16,siosatou
1,umifstwin,0210,4.54.93,2019/04/16,siosatou
1,umifstwin,0304,3.51.91,2019/04/16,siosatou
1,umifstwin,0405,3.55.83,2019/04/16,siosatou
1,umifstwin,0506,3.57.70,2019/04/17,siosatou
1,umifstwin,0607,3.58.01,2019/04/17,siosatou
1,umifstwin,0708,5.55.83,2019/04/17,siosatou
1,umifstwin,0814,1.55.98,2019/04/17,siosatou
1,umifstwin,1011,3.58.20,2019/04/17,siosatou
1,umifstwin,1108,4.56.73,2020/01/03,siosatou
1,umifstwin,1112,4.55.38,2019/07/08,siosatou
1,umifstwin,1118,4.53.73,2019/04/17,siosatou
1,umifstwin,1236,5.00.03,2019/04/26,siosatou
1,umifstwin,1415,3.53.23,2019/04/17,siosatou
1,umifstwin,1516,3.52.36,2020/01/12,siosatou
1,umifstwin,1540,3.50.10,2019/04/17,siosatou
1,umifstwin,1617,4.51.41,2019/04/17,siosatou
1,umifstwin,1720,4.53.15,2019/04/17,siosatou
1,umifstwin,1730,4.53.23,2019/04/17,siosatou
1,umifstwin,1823,3.55.61,2019/04/17,siosatou
1,umifstwin,2021,4.58.91,2019/04/17,akira
1,umifstwin,2122,3.56.30,2020/02/24,siosatou
1,umifstwin,2223,3.50.60,2019/06/14,siosatou
1,umifstwin,2238,3.50.41,2019/06/14,siosatou
1,umifstwin,2324,4.52.50,2019/04/17,siosatou
1,umifstwin,2425,4.56.41,2019/04/17,siosatou
1,umifstwin,2442,4.49.16,2019/04/17,siosatou
1,umifstwin,2526,3.42.80,2019/06/07,siosatou
1,umifstwin,2529,3.51.16,2019/04/17,siosatou
1,umifstwin,2631,3.51.06,2019/04/17,siosatou
1,umifstwin,28E0,3.51.55,2019/04/17,siosatou
1,umifstwin,2934,4.52.30,2019/04/17,siosatou
1,umifstwin,3033,3.55.61,2019/08/23,siosatou
1,umifstwin,3049,3.54.08,2019/08/09,siosatou
1,umifstwin,3146,7.48.95,2019/04/17,siosatou
1,umifstwin,3337,4.47.55,2019/04/17,siosatou
1,umifstwin,3435,4.50.63,2019/04/17,siosatou
1,umifstwin,35E1,4.52.58,2019/04/17,siosatou
1,umifstwin,3645,7.52.53,2019/04/17,siosatou
1,umifstwin,3652,7.56.83,2019/04/17,siosatou
1,umifstwin,3738,3.48.71,2019/04/17,siosatou
1,umifstwin,3841,3.49.95,2019/04/17,siosatou
1,umifstwin,4035,1.57.25,2019/04/17,siosatou
1,umifstwin,4142,4.48.23,2019/04/17,siosatou
1,umifstwin,4226,5.55.03,2019/04/17,siosatou
1,umifstwin,4243,5.49.26,2019/06/14,siosatou
1,umifstwin,4349,4.52.51,2019/04/17,siosatou
1,umifstwin,4550,4.55.60,2019/04/17,siosatou
1,umifstwin,4647,4.50.16,2019/04/17,siosatou
1,umifstwin,4748,4.51.55,2019/04/17,siosatou
1,umifstwin,4856,4.52.01,2019/04/17,siosatou
1,umifstwin,4952,5.27.68,2019/04/17,siosatou
1,umifstwin,5051,4.53.70,2019/04/17,siosatou
1,umifstwin,5156,4.52.45,2019/04/18,siosatou
1,umifstwin,5255,4.47.78,2019/04/18,siosatou
1,umifstwin,55E2,4.55.21,2019/04/18,siosatou
1,umifstwin,5657,2.20.88,2019/04/18,siosatou
1,umifstwin,57E3,4.51.20,2019/04/18,siosatou
