1,freshjp,Q14_Ct,29.76,2019/09/28,SDL2
2,freshjp,Q14_Ct,30.00,2019/05/13,manchofu
3,freshjp,Q14_Ct,33.01,2019/10/30,HAL900
4,freshjp,Q14_Ct,33.08,2019/12/11,パロ・ウル
5,freshjp,Q14_Ct,33.85,2019/07/10,もも
6,freshjp,Q14_Ct,45.55,2019/07/15,ふじやま
7,freshjp,Q14_Ct,52.56,2019/05/31,ATI
8,freshjp,Q14_Ct,1.02.13,2019/10/16,さわのつり
9,freshjp,Q14_Ct,1.03.01,2019/05/20,みっちゃん!
10,freshjp,Q14_Ct,1.03.76,2019/05/12,えみち
11,freshjp,Q14_Ct,1.08.95,2019/05/19,まもる
12,freshjp,Q14_Ct,1.16.73,2019/06/22,TH
13,freshjp,Q14_Ct,1.26.16,2019/07/21,いまでぃ
14,freshjp,Q14_Ct,1.27.10,2019/06/09,ブルータス
15,freshjp,Q14_Ct,1.30.85,2019/05/31,ワニくん
16,freshjp,Q14_Ct,2.06.73,2019/06/30,ワドワド
