1,freshjp,Q04_Ct,7.30,2020/02/09,SDL2
2,freshjp,Q04_Ct,7.33,2019/05/05,manchofu
3,freshjp,Q04_Ct,7.78,2020/01/18,パロ・ウル
4,freshjp,Q04_Ct,8.11,2020/02/28,もも
5,freshjp,Q04_Ct,8.18,2019/06/10,HAL900
6,freshjp,Q04_Ct,8.78,2020/02/09,ワカ
7,freshjp,Q04_Ct,9.01,2019/07/08,ふじやま
8,freshjp,Q04_Ct,10.15,2019/05/20,みっちゃん!
9,freshjp,Q04_Ct,11.33,2019/05/05,オオサンショウウオ
10,freshjp,Q04_Ct,12.48,2019/10/29,Mr,Trap
11,freshjp,Q04_Ct,13.43,2019/05/05,ひらかた
12,freshjp,Q04_Ct,13.56,2019/07/29,Brian
13,freshjp,Q04_Ct,13.61,2019/05/27,ATI
14,freshjp,Q04_Ct,14.45,2019/06/12,ブルータス
15,freshjp,Q04_Ct,14.65,2019/08/22,ZZ_Rinrei#
16,freshjp,Q04_Ct,14.81,2019/08/02,GalvanicAk
17,freshjp,Q04_Ct,15.30,2019/05/12,えみち
18,freshjp,Q04_Ct,15.40,2020/03/02,Elite
19,freshjp,Q04_Ct,15.50,2019/05/19,まもる
20,freshjp,Q04_Ct,15.86,2019/05/05,ポ
