1,freshjp,Q09_Ct,17.80,2019/05/11,manchofu
2,freshjp,Q09_Ct,20.10,2020/02/22,HAL900
3,freshjp,Q09_Ct,21.70,2019/07/10,もも
4,freshjp,Q09_Ct,21.95,2020/02/02,パロ・ウル
5,freshjp,Q09_Ct,22.70,2019/09/15,SDL2
6,freshjp,Q09_Ct,24.91,2019/07/08,ふじやま
7,freshjp,Q09_Ct,27.63,2019/05/19,てとら
8,freshjp,Q09_Ct,30.41,2019/05/15,(*^〇^*)
9,freshjp,Q09_Ct,31.83,2020/03/22,Elite
10,freshjp,Q09_Ct,32.20,2019/06/10,ブルータス
11,freshjp,Q09_Ct,32.38,2019/05/27,ATI
12,freshjp,Q09_Ct,35.21,2020/03/30,GraCat
13,freshjp,Q09_Ct,37.95,2019/10/29,Mr,Trap
14,freshjp,Q09_Ct,38.20,2019/10/11,さわのつり
15,freshjp,Q09_Ct,40.30,2019/05/05,ひらかた
16,freshjp,Q09_Ct,42.86,2019/05/19,まもる
17,freshjp,Q09_Ct,48.11,2019/05/20,みっちゃん!
18,freshjp,Q09_Ct,49.75,2019/05/12,えみち
19,freshjp,Q09_Ct,49.80,2019/06/22,TH
20,freshjp,Q09_Ct,52.40,2019/05/31,ワニくん
