1,freshjp,Q65_Kw,17.38,2019/07/04,わあい
2,freshjp,Q65_Kw,17.58,2019/07/30,gori.sh
3,freshjp,Q65_Kw,18.48,2019/08/24,パロ・ウル
4,freshjp,Q65_Kw,18.75,2019/05/05,こびと
5,freshjp,Q65_Kw,20.25,2019/07/04,みっちゃん!
6,freshjp,Q65_Kw,24.78,2019/05/05,コンビニうけとり
7,freshjp,Q65_Kw,25.08,2019/05/12,SDL2
8,freshjp,Q65_Kw,26.65,2019/05/27,えみち
9,freshjp,Q65_Kw,27.76,2019/06/18,Gold
10,freshjp,Q65_Kw,28.65,2019/05/08,HAL900
11,freshjp,Q65_Kw,34.88,2019/05/20,pball
12,freshjp,Q65_Kw,51.38,2019/06/17,がむたろ一
13,freshjp,Q65_Kw,1.15.75,2019/07/23,(ノ・ロ・)ノ
14,freshjp,Q65_Kw,1.36.63,2019/05/05,ワニくん
15,freshjp,Q65_Kw,2.03.58,2019/05/22,ぴす
16,freshjp,Q65_Kw,2.39.56,2019/06/13,TH
17,freshjp,Q65_Kw,2.41.83,2019/07/18,いまでぃ
18,freshjp,Q65_Kw,4.00.30,2019/07/25,ワドワド
