1,freshjp,Qc03_Kw,24.46,2019/07/22,gori.sh
2,freshjp,Qc03_Kw,26.90,2019/07/22,わあい
3,freshjp,Qc03_Kw,27.86,2019/07/22,みっちゃん!
4,freshjp,Qc03_Kw,30.43,2020/03/06,パロ・ウル
5,freshjp,Qc03_Kw,34.30,2019/06/15,HAL900
6,freshjp,Qc03_Kw,37.28,2019/07/08,サムソン・アラン
7,freshjp,Qc03_Kw,45.48,2019/05/19,ソロ
8,freshjp,Qc03_Kw,46.55,2019/05/15,てとら
9,freshjp,Qc03_Kw,47.68,2019/08/17,ZZ_Rinrei#
10,freshjp,Qc03_Kw,52.65,2019/07/26,hibaly
11,freshjp,Qc03_Kw,53.51,2019/12/23,HIRO
12,freshjp,Qc03_Kw,53.65,2019/05/05,SDL2
13,freshjp,Qc03_Kw,1.05.05,2019/05/04,ワニくん
14,freshjp,Qc03_Kw,1.13.56,2019/08/12,(ノ・ロ・)ノ
15,freshjp,Qc03_Kw,1.19.10,2019/05/04,コンビニうけとり
16,freshjp,Qc03_Kw,1.22.75,2019/05/23,ぴす
17,freshjp,Qc03_Kw,1.24.66,2019/07/19,いまでぃ
18,freshjp,Qc03_Kw,1.37.70,2019/05/20,pball
19,freshjp,Qc03_Kw,1.37.75,2019/06/18,TH
20,freshjp,Qc03_Kw,2.33.05,2019/05/25,まもる
