1,freshjp,Q13_Kw,5.46,2019/05/06,manchofu
2,freshjp,Q13_Kw,5.66,2019/05/05,cos
3,freshjp,Q13_Kw,5.88,2019/05/19,もも
4,freshjp,Q13_Kw,6.03,2019/05/05,わあい
5,freshjp,Q13_Kw,6.03,2019/06/21,ふじやま
6,freshjp,Q13_Kw,6.05,2019/08/09,gori.sh
7,freshjp,Q13_Kw,6.10,2019/05/05,あきつ
8,freshjp,Q13_Kw,6.28,2019/05/16,ふぁじい
9,freshjp,Q13_Kw,6.28,2020/02/16,ワカ
10,freshjp,Q13_Kw,6.60,2019/10/29,パロ・ウル
11,freshjp,Q13_Kw,6.93,2019/05/24,みっちゃん!
12,freshjp,Q13_Kw,7.10,2019/05/14,みーり
13,freshjp,Q13_Kw,7.31,2019/05/05,HAL900
14,freshjp,Q13_Kw,7.50,2019/05/05,カンスケ
15,freshjp,Q13_Kw,7.51,2020/02/15,わかささ
16,freshjp,Q13_Kw,7.65,2019/08/13,たにえる
17,freshjp,Q13_Kw,8.45,2019/05/05,タクマ
18,freshjp,Q13_Kw,9.26,2019/09/22,でら
19,freshjp,Q13_Kw,9.30,2019/05/21,SDL2
20,freshjp,Q13_Kw,9.46,2019/05/30,マター
