1,freshjp,Q17_Ct,22.80,2020/02/14,ワカ
2,freshjp,Q17_Ct,24.85,2020/03/10,パロ・ウル
3,freshjp,Q17_Ct,25.10,2019/05/14,manchofu
4,freshjp,Q17_Ct,27.16,2020/04/29,SDL2
5,freshjp,Q17_Ct,29.81,2019/07/16,もも
6,freshjp,Q17_Ct,33.38,2019/06/22,HAL900
7,freshjp,Q17_Ct,49.35,2019/05/21,まもる
8,freshjp,Q17_Ct,50.53,2019/05/23,みっちゃん!
9,freshjp,Q17_Ct,52.43,2019/10/19,さわのつり
10,freshjp,Q17_Ct,56.30,2019/10/07,CWS
11,freshjp,Q17_Ct,1.06.70,2019/06/22,TH
12,freshjp,Q17_Ct,1.07.96,2019/07/21,いまでぃ
13,freshjp,Q17_Ct,1.11.88,2019/07/06,ブルータス
14,freshjp,Q17_Ct,1.39.30,2019/12/21,ガチと〆とchanと
15,freshjp,Q17_Ct,1.59.98,2019/05/31,ワニくん
