1,freshjp,Q15_Ct,19.81,2019/08/05,SDL2
2,freshjp,Q15_Ct,19.95,2019/05/13,manchofu
3,freshjp,Q15_Ct,23.01,2019/07/15,もも
4,freshjp,Q15_Ct,25.86,2019/11/07,パロ・ウル
5,freshjp,Q15_Ct,25.90,2019/10/12,HAL900
6,freshjp,Q15_Ct,32.63,2019/05/20,みっちゃん!
7,freshjp,Q15_Ct,33.40,2019/07/15,ふじやま
8,freshjp,Q15_Ct,45.21,2019/05/31,ATI
9,freshjp,Q15_Ct,50.40,2019/06/12,ブルータス
10,freshjp,Q15_Ct,52.66,2019/10/19,さわのつり
11,freshjp,Q15_Ct,55.73,2019/10/07,CWS
12,freshjp,Q15_Ct,1.01.20,2019/07/21,いまでぃ
13,freshjp,Q15_Ct,1.05.65,2019/05/12,えみち
14,freshjp,Q15_Ct,1.11.60,2019/06/22,TH
15,freshjp,Q15_Ct,1.38.15,2019/05/19,まもる
16,freshjp,Q15_Ct,1.44.93,2019/05/31,ワニくん
