1,freshjp,Q49_Kw,59.18,2019/06/17,manchofu
2,freshjp,Q49_Kw,1.04.50,2019/09/14,パロ・ウル
3,freshjp,Q49_Kw,1.12.80,2019/06/08,gori.sh
4,freshjp,Q49_Kw,1.23.00,2019/06/18,もも
5,freshjp,Q49_Kw,1.36.10,2020/02/02,ワカ
6,freshjp,Q49_Kw,1.36.63,2019/06/21,がむたろ一
7,freshjp,Q49_Kw,1.42.78,2019/05/20,pball
8,freshjp,Q49_Kw,1.45.53,2019/05/05,HAL900
9,freshjp,Q49_Kw,1.52.56,2019/06/20,みっちゃん!
10,freshjp,Q49_Kw,1.56.96,2019/05/21,ぴす
11,freshjp,Q49_Kw,2.03.06,2019/08/10,(ノ・ロ・)ノ
12,freshjp,Q49_Kw,2.04.31,2019/05/05,ワニくん
13,freshjp,Q49_Kw,2.07.71,2019/05/05,SDL2
14,freshjp,Q49_Kw,2.20.71,2019/06/23,Muu
15,freshjp,Q49_Kw,2.29.08,2019/10/24,さわのつり
16,freshjp,Q49_Kw,2.46.50,2019/07/15,いまでぃ
17,freshjp,Q49_Kw,3.05.03,2019/06/14,ワドワド
18,freshjp,Q49_Kw,3.07.58,2019/05/05,コンビニうけとり
