1,freshjp,Q32_Kw,27.71,2019/08/22,gori.sh
2,freshjp,Q32_Kw,27.91,2019/05/28,manchofu
3,freshjp,Q32_Kw,28.00,2019/10/10,パロ・ウル
4,freshjp,Q32_Kw,40.30,2019/05/27,もも
5,freshjp,Q32_Kw,43.78,2019/08/25,たにえる
6,freshjp,Q32_Kw,44.26,2019/06/15,みっちゃん!
7,freshjp,Q32_Kw,47.93,2019/05/05,Protocol
8,freshjp,Q32_Kw,49.61,2019/05/10,あきつ
9,freshjp,Q32_Kw,51.96,2019/05/04,HAL900
10,freshjp,Q32_Kw,52.11,2019/05/19,わあい
11,freshjp,Q32_Kw,56.45,2019/07/21,(ノ・ロ・)ノ
12,freshjp,Q32_Kw,57.15,2019/05/04,REI
13,freshjp,Q32_Kw,1.01.21,2019/07/31,Brian
14,freshjp,Q32_Kw,1.01.58,2019/05/31,SDL2
15,freshjp,Q32_Kw,1.05.26,2019/05/04,Meesтея T.
16,freshjp,Q32_Kw,1.07.85,2019/05/10,Maza
17,freshjp,Q32_Kw,1.08.88,2019/05/20,pball
18,freshjp,Q32_Kw,1.10.58,2019/05/04,ワニくん
19,freshjp,Q32_Kw,1.13.53,2019/05/20,ぴす
20,freshjp,Q32_Kw,1.13.76,2019/06/06,ブルータス
