1,freshjp,Q41_Ct,35.86,2019/06/06,manchofu
2,freshjp,Q41_Ct,37.53,2020/05/04,SDL2
3,freshjp,Q41_Ct,44.80,2020/02/06,パロ・ウル
4,freshjp,Q41_Ct,50.55,2019/06/22,HAL900
5,freshjp,Q41_Ct,52.86,2019/06/17,みっちゃん!
6,freshjp,Q41_Ct,1.01.58,2019/06/15,ATI
7,freshjp,Q41_Ct,1.14.16,2019/10/07,CWS
8,freshjp,Q41_Ct,1.19.90,2019/06/17,がむたろ一
9,freshjp,Q41_Ct,1.24.63,2019/11/21,さわのつり
10,freshjp,Q41_Ct,1.27.46,2019/07/04,ブルータス
11,freshjp,Q41_Ct,1.29.65,2019/05/28,まもる
12,freshjp,Q41_Ct,1.39.76,2019/05/14,えみち
13,freshjp,Q41_Ct,1.41.41,2019/07/04,TH
14,freshjp,Q41_Ct,2.01.31,2019/07/22,いまでぃ
