1,freshjp,Q11_Ct,13.13,2020/04/05,SDL2
2,freshjp,Q11_Ct,13.15,2019/06/10,manchofu
3,freshjp,Q11_Ct,15.83,2019/07/30,もも
4,freshjp,Q11_Ct,15.88,2019/12/20,パロ・ウル
5,freshjp,Q11_Ct,16.58,2019/10/22,HAL900
6,freshjp,Q11_Ct,19.83,2019/07/08,ふじやま
7,freshjp,Q11_Ct,24.33,2019/05/26,えみち
8,freshjp,Q11_Ct,25.13,2019/05/19,まもる
9,freshjp,Q11_Ct,26.01,2019/05/19,てとら
10,freshjp,Q11_Ct,26.60,2019/10/16,さわのつり
11,freshjp,Q11_Ct,27.33,2019/06/09,ブルータス
12,freshjp,Q11_Ct,41.76,2019/07/20,いまでぃ
13,freshjp,Q11_Ct,41.81,2019/10/29,Mr,Trap
14,freshjp,Q11_Ct,43.05,2019/06/22,TH
15,freshjp,Q11_Ct,45.40,2019/05/31,ワニくん
16,freshjp,Q11_Ct,50.20,2019/07/27,masasyo
17,freshjp,Q11_Ct,53.66,2019/05/28,ヒヅキ
18,freshjp,Q11_Ct,55.61,2019/06/30,ワドワド
19,freshjp,Q11_Ct,1.14.93,2019/09/01,Kohaku
