1,freshjp,Q28_Ct,32.55,2019/09/28,SDL2
2,freshjp,Q28_Ct,33.23,2019/05/23,manchofu
3,freshjp,Q28_Ct,37.96,2019/07/30,もも
4,freshjp,Q28_Ct,38.60,2019/12/15,パロ・ウル
5,freshjp,Q28_Ct,41.10,2019/10/27,HAL900
6,freshjp,Q28_Ct,47.15,2019/06/09,みっちゃん!
7,freshjp,Q28_Ct,50.03,2019/06/08,ATI
8,freshjp,Q28_Ct,56.36,2019/11/06,さわのつり
9,freshjp,Q28_Ct,57.48,2019/05/25,まもる
10,freshjp,Q28_Ct,1.08.38,2019/10/07,CWS
11,freshjp,Q28_Ct,1.13.61,2019/06/26,TH
12,freshjp,Q28_Ct,1.16.76,2019/05/19,てとら
13,freshjp,Q28_Ct,1.20.40,2019/07/27,ふじやま
14,freshjp,Q28_Ct,1.39.06,2019/05/31,ワニくん
15,freshjp,Q28_Ct,1.41.96,2019/07/21,いまでぃ
16,freshjp,Q28_Ct,1.54.83,2019/06/10,ブルータス
