1,freshjp,Ch02cat_Cb,11.61,2019/07/11,どりる
2,freshjp,Ch02cat_Cb,12.80,2019/07/11,HAL900
3,freshjp,Ch02cat_Cb,17.55,2019/07/11,Stephen
