1,freshjp,Q40_Kw,43.75,2019/06/06,manchofu
2,freshjp,Q40_Kw,50.35,2020/05/13,ワカ
3,freshjp,Q40_Kw,54.25,2019/08/30,わあい
4,freshjp,Q40_Kw,57.30,2019/06/04,gori.sh
5,freshjp,Q40_Kw,58.18,2019/09/09,パロ・ウル
6,freshjp,Q40_Kw,1.06.01,2019/05/13,あきつ
7,freshjp,Q40_Kw,1.07.38,2019/06/17,みっちゃん!
8,freshjp,Q40_Kw,1.07.95,2019/09/01,たにえる
9,freshjp,Q40_Kw,1.13.05,2019/05/12,HAL900
10,freshjp,Q40_Kw,1.15.91,2019/05/20,pball
11,freshjp,Q40_Kw,1.16.71,2019/06/09,もも
12,freshjp,Q40_Kw,1.19.83,2019/05/27,えみち
13,freshjp,Q40_Kw,1.34.01,2019/05/12,ワニくん
14,freshjp,Q40_Kw,1.36.36,2019/05/05,SDL2
15,freshjp,Q40_Kw,1.39.11,2019/05/17,Maza
16,freshjp,Q40_Kw,1.41.00,2020/03/11,ポコ
17,freshjp,Q40_Kw,1.42.21,2019/05/05,cos
18,freshjp,Q40_Kw,1.43.58,2019/05/21,ぴす
19,freshjp,Q40_Kw,1.44.70,2019/05/05,コンビニうけとり
20,freshjp,Q40_Kw,1.53.28,2019/07/14,いまでぃ
