1,freshjp,Q12_Cb,17.76,2020/01/08,フォール
2,freshjp,Q12_Cb,19.13,2019/07/21,どりる
3,freshjp,Q12_Cb,19.28,2019/07/23,Lvl_Select
4,freshjp,Q12_Cb,19.41,2019/07/25,もも
5,freshjp,Q12_Cb,19.60,2019/08/04,ふじやま
6,freshjp,Q12_Cb,19.80,2019/07/09,わあい
7,freshjp,Q12_Cb,20.11,2019/09/17,SDL2
8,freshjp,Q12_Cb,20.25,2019/07/21,VespiVidya
9,freshjp,Q12_Cb,20.83,2020/02/19,パロ・ウル
10,freshjp,Q12_Cb,21.35,2019/09/24,ヒトかナニか
11,freshjp,Q12_Cb,22.15,2020/01/09,lvan
12,freshjp,Q12_Cb,22.63,2019/10/07,Justin
13,freshjp,Q12_Cb,23.25,2019/07/13,みっちゃん!
14,freshjp,Q12_Cb,25.61,2020/02/19,ポコ
15,freshjp,Q12_Cb,26.28,2019/09/01,Kohaku
16,freshjp,Q12_Cb,26.71,2019/09/03,あやきぬ
17,freshjp,Q12_Cb,27.46,2019/12/18,10D
18,freshjp,Q12_Cb,29.16,2019/07/30,E.TEE
19,freshjp,Q12_Cb,33.76,2020/01/13,Surlent
20,freshjp,Q12_Cb,36.16,2019/10/23,たかあき
