1,freshjp,Q12_Ct,20.15,2020/01/08,フォール
2,freshjp,Q12_Ct,20.30,2019/05/05,manchofu
3,freshjp,Q12_Ct,20.31,2019/06/27,もも
4,freshjp,Q12_Ct,20.33,2019/08/12,gori.sh
5,freshjp,Q12_Ct,20.35,2019/09/17,SDL2
6,freshjp,Q12_Ct,20.35,2019/11/30,パロ・ウル
7,freshjp,Q12_Ct,20.40,2019/07/23,Lvl_Select
8,freshjp,Q12_Ct,20.41,2019/07/27,ふじやま
9,freshjp,Q12_Ct,20.41,2019/09/14,BaldSack
10,freshjp,Q12_Ct,20.45,2019/05/19,てとら
11,freshjp,Q12_Ct,20.45,2019/07/23,VespiVidya
12,freshjp,Q12_Ct,20.53,2019/05/30,ヒヅキ
13,freshjp,Q12_Ct,20.66,2019/07/19,どりる
14,freshjp,Q12_Ct,20.70,2019/10/29,Mr,Trap
15,freshjp,Q12_Ct,20.88,2019/06/22,HAL900
16,freshjp,Q12_Ct,21.11,2019/05/05,クライム
17,freshjp,Q12_Ct,21.31,2019/05/31,ワニくん
18,freshjp,Q12_Ct,21.53,2019/07/14,Runx2
19,freshjp,Q12_Ct,22.13,2019/10/22,さわのつり
20,freshjp,Q12_Ct,22.73,2019/05/19,まもる
