1,freshjp,Q06_Cb,7.05,2020/02/08,SDL2
2,freshjp,Q06_Cb,7.11,2019/08/28,もも
3,freshjp,Q06_Cb,8.58,2019/08/04,ふじやま
4,freshjp,Q06_Cb,9.60,2020/02/19,パロ・ウル
5,freshjp,Q06_Cb,14.40,2019/07/10,HAL900
6,freshjp,Q06_Cb,17.53,2019/08/28,みっちゃん!
7,freshjp,Q06_Cb,17.65,2020/02/19,ポコ
8,freshjp,Q06_Cb,17.85,2019/12/18,10D
9,freshjp,Q06_Cb,17.86,2019/07/19,Brian
10,freshjp,Q06_Cb,18.91,2020/01/18,Elite
11,freshjp,Q06_Cb,19.58,2019/09/01,Kohaku
12,freshjp,Q06_Cb,19.61,2019/11/21,necomata
13,freshjp,Q06_Cb,22.80,2019/08/01,いまでぃ
