1,freshjp,Qb07_Kw,30.31,2019/07/24,gori.sh
2,freshjp,Qb07_Kw,30.31,2019/08/08,みっちゃん!
3,freshjp,Qb07_Kw,30.31,2019/07/13,フォール
4,freshjp,Qb07_Kw,30.31,2019/08/08,もも
5,freshjp,Qb07_Kw,30.33,2019/07/25,VespiVidya
6,freshjp,Qb07_Kw,30.50,2019/07/13,パロ・ウル
7,freshjp,Qb07_Kw,31.51,2019/07/22,SDL2
8,freshjp,Qb07_Kw,31.58,2019/07/20,どりる
9,freshjp,Qb07_Kw,31.60,2019/07/11,サムソン・アラン
10,freshjp,Qb07_Kw,31.76,2019/08/04,Lvl_Select
11,freshjp,Qb07_Kw,32.15,2019/07/11,Drifter
12,freshjp,Qb07_Kw,34.00,2019/07/11,ワニくん
13,freshjp,Qb07_Kw,2.04.10,2019/07/20,いまでぃ
