1,freshjp,Q28_Kw,41.06,2020/05/11,ワカ
2,freshjp,Q28_Kw,41.10,2019/05/23,manchofu
3,freshjp,Q28_Kw,49.56,2019/08/22,gori.sh
4,freshjp,Q28_Kw,50.65,2019/06/09,みっちゃん!
5,freshjp,Q28_Kw,51.08,2019/08/24,わあい
6,freshjp,Q28_Kw,51.58,2019/10/06,パロ・ウル
7,freshjp,Q28_Kw,53.11,2019/05/08,ふぁじい
8,freshjp,Q28_Kw,59.78,2019/08/22,たにえる
9,freshjp,Q28_Kw,1.05.25,2019/08/03,もも
10,freshjp,Q28_Kw,1.08.05,2019/05/08,あきつ
11,freshjp,Q28_Kw,1.10.73,2019/09/17,SDL2
12,freshjp,Q28_Kw,1.14.81,2019/08/08,(ノ・ロ・)ノ
13,freshjp,Q28_Kw,1.16.60,2019/05/05,HAL900
14,freshjp,Q28_Kw,1.18.31,2019/05/05,cos
15,freshjp,Q28_Kw,1.24.03,2019/07/31,Brian
16,freshjp,Q28_Kw,1.25.28,2019/05/19,pball
17,freshjp,Q28_Kw,1.28.25,2019/06/04,マター
18,freshjp,Q28_Kw,1.28.73,2019/05/05,ワニくん
19,freshjp,Q28_Kw,1.35.33,2019/12/23,HIRO
20,freshjp,Q28_Kw,1.36.60,2019/10/14,さわのつり
