1,freshjp,Qc03_Ct,14.51,2019/09/14,SDL2
2,freshjp,Qc03_Ct,18.51,2019/07/24,わあい
3,freshjp,Qc03_Ct,20.75,2020/03/18,パロ・ウル
4,freshjp,Qc03_Ct,21.50,2019/07/22,みっちゃん!
5,freshjp,Qc03_Ct,24.23,2019/06/01,HAL900
6,freshjp,Qc03_Ct,26.85,2019/05/28,Days
7,freshjp,Qc03_Ct,30.26,2019/08/17,ZZ_Rinrei#
8,freshjp,Qc03_Ct,34.90,2019/05/31,てとら
9,freshjp,Qc03_Ct,41.83,2019/05/22,まもる
10,freshjp,Qc03_Ct,50.40,2019/05/04,ひらかた
11,freshjp,Qc03_Ct,53.61,2019/05/26,joey
12,freshjp,Qc03_Ct,54.28,2019/08/01,いまでぃ
13,freshjp,Qc03_Ct,55.45,2019/07/25,TH
