1,freshjp,Q38_Kw,35.65,2019/06/01,manchofu
2,freshjp,Q38_Kw,39.36,2019/08/24,わあい
3,freshjp,Q38_Kw,41.65,2020/02/20,ワカ
4,freshjp,Q38_Kw,45.96,2019/10/14,パロ・ウル
5,freshjp,Q38_Kw,47.13,2019/05/30,gori.sh
6,freshjp,Q38_Kw,54.50,2019/06/17,みっちゃん!
7,freshjp,Q38_Kw,56.18,2019/05/19,あきつ
8,freshjp,Q38_Kw,56.68,2019/06/09,もも
9,freshjp,Q38_Kw,58.70,2019/09/17,SDL2
10,freshjp,Q38_Kw,1.00.93,2019/08/28,たにえる
11,freshjp,Q38_Kw,1.05.75,2019/06/08,タクマ
12,freshjp,Q38_Kw,1.15.78,2019/05/11,HAL900
13,freshjp,Q38_Kw,1.18.66,2019/05/19,pball
14,freshjp,Q38_Kw,1.22.28,2019/05/05,えみち
15,freshjp,Q38_Kw,1.29.88,2019/06/22,Muu
16,freshjp,Q38_Kw,1.32.48,2019/05/05,ワニくん
17,freshjp,Q38_Kw,1.32.56,2019/05/17,Maza
18,freshjp,Q38_Kw,1.36.20,2019/08/04,Brian
19,freshjp,Q38_Kw,1.36.65,2019/05/27,TH
20,freshjp,Q38_Kw,1.39.50,2019/05/05,cos
