1,freshjp,Qc02_Kw,22.30,2019/07/18,わあい
2,freshjp,Qc02_Kw,23.25,2019/07/18,gori.sh
3,freshjp,Qc02_Kw,27.08,2019/07/18,みっちゃん!
4,freshjp,Qc02_Kw,28.63,2019/07/04,サムソン・アラン
5,freshjp,Qc02_Kw,29.53,2019/07/26,パロ・ウル
6,freshjp,Qc02_Kw,36.21,2019/07/02,HAL900
7,freshjp,Qc02_Kw,53.56,2019/05/15,てとら
8,freshjp,Qc02_Kw,56.11,2019/07/26,hibaly
9,freshjp,Qc02_Kw,1.01.13,2019/06/18,TH
10,freshjp,Qc02_Kw,1.02.36,2019/05/23,ぴす
11,freshjp,Qc02_Kw,1.17.48,2019/05/09,SDL2
12,freshjp,Qc02_Kw,1.17.65,2019/05/04,ワニくん
13,freshjp,Qc02_Kw,1.27.23,2019/05/19,ソロ
14,freshjp,Qc02_Kw,1.31.40,2019/05/20,pball
15,freshjp,Qc02_Kw,1.35.56,2019/05/04,コメン ツイ
16,freshjp,Qc02_Kw,1.38.88,2019/07/19,いまでぃ
17,freshjp,Qc02_Kw,2.05.51,2019/05/25,まもる
18,freshjp,Qc02_Kw,2.07.98,2019/05/28,joey
19,freshjp,Qc02_Kw,2.29.28,2019/05/04,コンビニうけとり
