1,freshjp,Q57_Ct,34.60,2020/02/11,フォール
2,freshjp,Q57_Ct,34.78,2019/05/05,manchofu
3,freshjp,Q57_Ct,35.70,2019/11/14,パロ・ウル
4,freshjp,Q57_Ct,35.75,2019/07/29,Lvl_Select
5,freshjp,Q57_Ct,35.90,2019/09/07,もも
6,freshjp,Q57_Ct,36.91,2019/07/19,どりる
7,freshjp,Q57_Ct,37.33,2019/07/27,ふじやま
8,freshjp,Q57_Ct,37.96,2019/05/31,ヒヅキ
9,freshjp,Q57_Ct,38.36,2019/07/25,VespiVidya
10,freshjp,Q57_Ct,38.60,2019/05/05,SDL2
11,freshjp,Q57_Ct,38.80,2019/05/31,ワニくん
12,freshjp,Q57_Ct,41.38,2019/07/19,SSS
13,freshjp,Q57_Ct,42.55,2019/06/01,まもる
14,freshjp,Q57_Ct,45.73,2019/06/28,HAL900
15,freshjp,Q57_Ct,50.03,2019/05/14,えみち
16,freshjp,Q57_Ct,1.06.55,2019/06/22,みっちゃん!
17,freshjp,Q57_Ct,1.07.16,2020/02/10,さわのつり
18,freshjp,Q57_Ct,1.09.43,2019/07/16,TH
19,freshjp,Q57_Ct,1.16.33,2019/07/22,いまでぃ
