1,freshjp,Q31_Kw,17.25,2019/05/27,manchofu
2,freshjp,Q31_Kw,17.95,2019/05/25,ふぁじい
3,freshjp,Q31_Kw,18.33,2019/05/25,みっちゃん!
4,freshjp,Q31_Kw,18.81,2019/05/25,わあい
5,freshjp,Q31_Kw,19.51,2019/05/09,gori.sh
6,freshjp,Q31_Kw,20.25,2019/08/23,パロ・ウル
7,freshjp,Q31_Kw,21.13,2019/08/23,たにえる
8,freshjp,Q31_Kw,22.03,2019/05/13,あきつ
9,freshjp,Q31_Kw,22.16,2019/05/27,もも
10,freshjp,Q31_Kw,26.38,2019/05/06,タクマ
11,freshjp,Q31_Kw,27.30,2019/08/04,ふじやま
12,freshjp,Q31_Kw,29.26,2019/05/04,ワニくん
13,freshjp,Q31_Kw,30.25,2019/05/04,HAL900
14,freshjp,Q31_Kw,37.46,2019/05/20,pball
15,freshjp,Q31_Kw,38.23,2019/05/04,REI
16,freshjp,Q31_Kw,59.25,2019/06/21,Muu
17,freshjp,Q31_Kw,1.01.01,2019/09/14,SDL2
18,freshjp,Q31_Kw,1.15.25,2019/08/12,あき
19,freshjp,Q31_Kw,1.20.61,2019/05/10,Maza
20,freshjp,Q31_Kw,1.27.95,2019/05/24,TH
