1,freshjp,Q49_Ct,49.38,2020/02/29,SDL2
2,freshjp,Q49_Ct,53.90,2019/06/17,manchofu
3,freshjp,Q49_Ct,55.16,2020/03/28,パロ・ウル
4,freshjp,Q49_Ct,1.04.80,2019/10/29,HAL900
5,freshjp,Q49_Ct,1.32.91,2020/02/08,さわのつり
6,freshjp,Q49_Ct,1.36.66,2019/05/14,えみち
7,freshjp,Q49_Ct,1.44.23,2019/05/27,ゆうき
8,freshjp,Q49_Ct,1.48.28,2019/05/28,まもる
9,freshjp,Q49_Ct,1.49.81,2019/10/19,CWS
10,freshjp,Q49_Ct,1.52.65,2019/06/20,みっちゃん!
11,freshjp,Q49_Ct,1.58.23,2019/07/11,TH
12,freshjp,Q49_Ct,2.39.86,2019/07/22,いまでぃ
