1,freshjp,Q70_Kw,33.93,2019/07/11,gori.sh
2,freshjp,Q70_Kw,38.66,2019/10/22,パロ・ウル
3,freshjp,Q70_Kw,38.98,2019/07/13,みっちゃん!
4,freshjp,Q70_Kw,43.93,2019/05/20,HAL900
5,freshjp,Q70_Kw,49.13,2020/02/06,ワカ
6,freshjp,Q70_Kw,1.03.65,2019/05/20,pball
7,freshjp,Q70_Kw,1.10.60,2019/11/11,さわのつり
8,freshjp,Q70_Kw,1.16.93,2019/06/25,Muu
9,freshjp,Q70_Kw,1.28.73,2019/07/08,(ノ・ロ・)ノ
10,freshjp,Q70_Kw,1.30.08,2019/06/14,TH
11,freshjp,Q70_Kw,1.33.20,2019/07/19,いまでぃ
12,freshjp,Q70_Kw,1.49.18,2019/05/05,SDL2
13,freshjp,Q70_Kw,1.50.41,2019/05/22,ぴす
14,freshjp,Q70_Kw,2.08.00,2019/05/05,ワニくん
15,freshjp,Q70_Kw,2.18.65,2019/07/22,ワドワド
16,freshjp,Q70_Kw,2.34.65,2019/05/05,コンビニうけとり
