1,freshjp,Q03_Ct,5.36,2019/05/05,manchofu
2,freshjp,Q03_Ct,5.81,2019/09/16,SDL2
3,freshjp,Q03_Ct,5.83,2019/08/25,もも
4,freshjp,Q03_Ct,6.26,2019/08/04,ふじやま
5,freshjp,Q03_Ct,6.41,2019/12/30,パロ・ウル
6,freshjp,Q03_Ct,7.06,2019/06/04,HAL900
7,freshjp,Q03_Ct,7.33,2019/05/05,ポ
8,freshjp,Q03_Ct,7.61,2019/10/29,Mr,Trap
9,freshjp,Q03_Ct,7.63,2019/08/02,GalvanicAk
10,freshjp,Q03_Ct,7.68,2019/05/15,てとら
11,freshjp,Q03_Ct,7.78,2019/05/05,オオサンショウウオ
12,freshjp,Q03_Ct,7.78,2019/06/10,ブルータス
13,freshjp,Q03_Ct,7.80,2019/05/31,ワニくん
14,freshjp,Q03_Ct,7.93,2019/06/17,がむたろ一
15,freshjp,Q03_Ct,7.96,2019/05/12,えみち
16,freshjp,Q03_Ct,8.33,2019/12/17,ガチと〆とchanと
17,freshjp,Q03_Ct,8.48,2019/07/29,Brian
18,freshjp,Q03_Ct,8.51,2019/08/22,ZZ_Rinrei#
19,freshjp,Q03_Ct,8.75,2019/05/16,(*^〇^*)
20,freshjp,Q03_Ct,8.81,2019/06/17,ワドワド
