1,freshjp,Q35_Ct,35.68,2020/02/23,SDL2
2,freshjp,Q35_Ct,37.86,2020/03/05,ワカ
3,freshjp,Q35_Ct,58.38,2019/06/09,HAL900
4,freshjp,Q35_Ct,59.00,2020/01/04,パロ・ウル
5,freshjp,Q35_Ct,1.17.43,2019/07/24,Lvl_Select
6,freshjp,Q35_Ct,1.19.33,2019/06/17,みっちゃん!
7,freshjp,Q35_Ct,1.27.20,2019/11/21,さわのつり
8,freshjp,Q35_Ct,1.31.21,2019/06/12,ATI
9,freshjp,Q35_Ct,1.35.48,2019/05/27,まもる
10,freshjp,Q35_Ct,1.40.75,2019/06/17,がむたろ一
11,freshjp,Q35_Ct,1.45.75,2019/10/19,CWS
12,freshjp,Q35_Ct,2.34.60,2019/06/13,ブルータス
13,freshjp,Q35_Ct,2.51.85,2019/05/14,えみち
14,freshjp,Q35_Ct,3.00.90,2019/07/22,いまでぃ
15,freshjp,Q35_Ct,3.25.00,2019/06/30,TH
