1,umishunwin,1819,4.51.50,2019/04/21,cos
2,umishunwin,1819,4.51.38,2019/04/21,akira
3,umishunwin,1819,4.49.06,2019/04/21,Clema
4,umishunwin,1819,4.48.56,2019/04/21,[deleted]
5,umishunwin,1819,4.48.40,2019/04/21,gori.sh
6,umishunwin,1819,4.48.38,2019/04/21,らむてが(Ramtieger)
7,umishunwin,1819,4.48.31,2019/04/21,わあい
8,umishunwin,1819,4.48.13,2019/04/21,Harucani
9,umishunwin,1819,4.46.60,2020/05/09,inu
10,umishunwin,1819,4.46.11,2019/04/21,MicroSphere
11,umishunwin,1819,4.44.63,2019/04/21,TEM
12,umishunwin,1819,4.44.28,2019/04/21,pmac
13,umishunwin,1819,4.43.66,2019/04/21,yorn.jp
14,umishunwin,1819,4.41.41,2019/04/21,Wyeth0214
15,umishunwin,1819,4.41.25,2019/04/21,KawaseFan
16,umishunwin,1819,4.40.50,2019/04/21,1row
17,umishunwin,1819,4.40.06,2019/04/21,youkan
18,umishunwin,1819,4.39.51,2019/04/21,mpu
19,umishunwin,1819,4.39.05,2019/04/21,gla564
20,umishunwin,1819,4.37.98,2019/04/21,tooro
