1,umishunwin,43E1,4.50.08,2019/04/21,siosatou
2,umishunwin,43E1,4.49.95,2019/04/21,akira
3,umishunwin,43E1,4.49.91,2019/04/21,Clema
4,umishunwin,43E1,4.49.86,2019/04/21,cos
5,umishunwin,43E1,4.48.83,2019/04/21,gori.sh
6,umishunwin,43E1,4.48.28,2019/04/21,らむてが(Ramtieger)
7,umishunwin,43E1,4.48.10,2019/04/21,real hero26753
8,umishunwin,43E1,4.46.36,2019/04/21,Akari Telepath
9,umishunwin,43E1,4.43.75,2019/04/21,Harucani
10,umishunwin,43E1,4.38.20,2019/04/21,Getter1
11,umishunwin,43E1,4.37.78,2019/04/21,Wyeth0214
12,umishunwin,43E1,4.37.55,2019/04/21,gla564
13,umishunwin,43E1,4.37.31,2020/03/14,uranari
14,umishunwin,43E1,4.37.11,2019/06/12,ティニー
15,umishunwin,43E1,4.36.91,2019/04/21,toast7766
16,umishunwin,43E1,4.36.53,2019/04/21,おるとEX
17,umishunwin,43E1,4.36.51,2019/04/21,DolKong921
18,umishunwin,43E1,4.36.03,2019/04/21,TEM
19,umishunwin,43E1,4.35.76,2019/04/21,tooro
20,umishunwin,43E1,4.35.03,2019/04/21,AgainstYourThought
