1,umishunwin,2024,4.53.00,2019/04/21,Clema
2,umishunwin,2024,4.52.93,2019/04/21,cos
3,umishunwin,2024,4.52.90,2019/04/21,akira
4,umishunwin,2024,4.52.70,2019/04/21,gori.sh
5,umishunwin,2024,4.52.38,2019/04/21,real hero26753
6,umishunwin,2024,4.52.11,2019/04/21,KawaseFan
7,umishunwin,2024,4.52.01,2019/04/21,[deleted]
8,umishunwin,2024,4.51.90,2019/04/21,わあい
9,umishunwin,2024,4.50.40,2019/04/21,Harucani
10,umishunwin,2024,4.50.33,2019/04/21,TEM
11,umishunwin,2024,4.50.00,2019/04/21,SDL2TLV
12,umishunwin,2024,4.49.95,2020/05/03,inu
13,umishunwin,2024,4.49.01,2020/04/16,uranari
14,umishunwin,2024,4.47.86,2019/04/21,NJ
15,umishunwin,2024,4.47.73,2019/04/21,Jadian
16,umishunwin,2024,4.43.16,2019/04/21,Wyeth0214
17,umishunwin,2024,4.43.13,2019/04/21,youkan
18,umishunwin,2024,4.41.30,2019/04/22,tooro
19,umishunwin,2024,4.41.10,2020/02/24,kent@kani
20,umishunwin,2024,4.38.78,2019/04/21,kazu.soap
