1,umifstwin,00E0,1.19.21,2019/04/18,siosatou
2,umifstwin,00E0,1.25.78,2019/04/18,KawaseFan
3,umifstwin,00E0,1.32.86,2019/04/18,parker
4,umifstwin,00E0,1.55.61,2019/04/18,gori.sh
5,umifstwin,00E0,2.02.53,2019/04/18,グロいうさぎ
6,umifstwin,00E0,2.27.81,2019/04/18,Tofu!
7,umifstwin,00E0,2.36.25,2019/07/08,azekif
8,umifstwin,00E0,2.40.96,2019/04/18,mpu
9,umifstwin,00E0,3.13.85,2019/04/18,Akari Telepath
10,umifstwin,00E0,3.18.71,2019/04/18,ゞ Tonny 〆
11,umifstwin,00E0,4.23.45,2019/04/18,wakasasa
12,umifstwin,00E0,4.33.55,2019/04/18,aby_2113[jp]
13,umifstwin,00E0,4.45.83,2019/04/18,TEM
14,umifstwin,00E0,5.02.91,2019/04/18,BossCrab
15,umifstwin,00E0,5.14.85,2019/04/18,Super Saiyan Swagger
16,umifstwin,00E0,5.17.73,2019/04/18,TKDL
17,umifstwin,00E0,5.20.60,2019/04/18,real hero26753
18,umifstwin,00E0,5.28.05,2019/04/18,Harucani
19,umifstwin,00E0,5.31.20,2019/04/18,Na
20,umifstwin,00E0,5.31.35,2019/04/18,おるとEX
