1,umifstwin,5156,4.52.45,2019/04/18,siosatou
2,umifstwin,5156,4.52.16,2019/04/18,ゞ Tonny 〆
3,umifstwin,5156,4.51.15,2019/04/18,akira
4,umifstwin,5156,4.50.26,2019/09/03,Naanchos
5,umifstwin,5156,4.50.23,2019/04/18,グロいうさぎ
6,umifstwin,5156,4.49.88,2019/04/18,tooro
7,umifstwin,5156,4.48.06,2019/04/18,mpu
8,umifstwin,5156,4.47.73,2019/04/18,KawaseFan
9,umifstwin,5156,4.47.68,2019/04/18,gori.sh
10,umifstwin,5156,4.47.50,2019/04/18,Blobel
11,umifstwin,5156,4.46.50,2019/04/18,Harucani
12,umifstwin,5156,4.46.15,2019/04/18,gla564
13,umifstwin,5156,4.45.98,2019/04/18,Bug
14,umifstwin,5156,4.45.10,2019/04/18,TKDL
15,umifstwin,5156,4.44.26,2019/04/18,MicroSphere
16,umifstwin,5156,4.43.93,2019/04/18,モンドリコ
17,umifstwin,5156,4.43.81,2019/04/18,aby_2113[jp]
18,umifstwin,5156,4.41.26,2019/04/18,Hope
19,umifstwin,5156,4.41.18,2019/04/18,AgainstYourThought
20,umifstwin,5156,4.40.90,2019/04/18,wakasasa
