1,umifstwin,00E3,1.21.68,2019/04/18,siosatou
2,umifstwin,00E3,2.03.38,2019/04/18,parker
3,umifstwin,00E3,4.40.55,2019/04/18,KawaseFan
4,umifstwin,00E3,5.52.28,2019/04/18,mpu
5,umifstwin,00E3,5.53.18,2019/04/18,wakasasa
6,umifstwin,00E3,6.59.60,2020/02/24,uranari
7,umifstwin,00E3,7.39.96,2019/04/18,Yamamomo
8,umifstwin,00E3,7.50.90,2019/04/18,< blank >
9,umifstwin,00E3,8.12.85,2019/11/12,hako
10,umifstwin,00E3,8.49.65,2019/04/18,d2revo|ution
11,umifstwin,00E3,9.08.55,2019/04/18,badlose
12,umifstwin,00E3,9.18.96,2019/04/18,綾鷹
13,umifstwin,00E3,9.22.00,2019/04/18,onijirushi
14,umifstwin,00E3,9.35.70,2019/04/18,ゞ Tonny 〆
15,umifstwin,00E3,9.58.90,2019/04/18,yu_ki_thunder
16,umifstwin,00E3,10.00.88,2019/04/18,UNFAIRLADY
17,umifstwin,00E3,10.06.53,2019/04/18,flaffol
18,umifstwin,00E3,10.52.18,2019/04/18,MicroSphere
19,umifstwin,00E3,11.06.15,2019/04/18,w4y
20,umifstwin,00E3,11.27.35,2019/04/18,Hope
